"","ID","cagb","cbgb","ctotal4inv","tot_area","inter_area"
"789","CR251215",69.2,15.22,103.21,16061499629.525,22792730.8155069
"790","CR251215",4.17,13.94,18.49,22586617110.3508,10490486.7781544
"791","CR251215",12.03,24.53,41.31,141272933.07782,11154995.9567612
"792","CR251215",7.4,17.58,26.79,40342699535.1182,60668387.5601562
"793","CR251216",12.03,12.03,41.31,29583608722.5417,135793.390530692
"794","CR251216",4.17,13.94,18.49,22586617110.3508,36527626.3531775
"795","CR251216",7.4,17.58,26.79,40342699535.1182,506984.001041174
"796","CR251217",121.92,29.26,167.46,1541431768.41478,618735.369845422
"797","CR251217",121.92,29.26,167.46,9175818445.38099,2089047.54493912
"798","CR251217",12.03,12.03,41.31,29583608722.5417,52618757.3521421
"799","CR251217",4.17,13.94,18.49,22586617110.3508,79780949.0531554
"800","CR251217",7.4,17.58,26.79,40342699535.1182,68108242.5998394
