"","ID","cagb","cbgb","ctotal4inv","tot_area","inter_area"
"1179","CR258243",120.58,28.94,167.16,7076299902.76571,3.18005561125891
"1180","CR258243",0,0,0,1107339646.40207,22079777.0253343
"1181","CR258243",1.03,4.74,9.4,38709766590.8987,0.126384177012369
"1182","CR258243",37.74,10.58,55.41,11213427796.265,6.91149809930093
"1183","CR258243",1.03,4.74,9.4,5133580946.8382,12865007.7666024
"1184","CR258243",1.04,10.15,12.77,10276555269.6776,409782127.685755
"1185","CR258244",1.03,4.74,9.4,95776736.0845105,132.861380701885
"1186","CR258244",120.58,28.94,167.16,7036463465.53076,9.68819690753817
"1187","CR258244",0,0,0,364691685.522491,222816.142595733
"1188","CR258244",1.04,10.15,12.77,11047968253.7415,13464701.2598109
"1189","CR258244",1.04,10.15,12.77,1428680311.19128,7744308.92413048
"1190","CR258244",0,0,0,1107339646.40207,57560446.4118038
"1191","CR258244",1.03,4.74,9.4,38709766590.8987,22.1610055641729
"1192","CR258244",1.03,4.74,9.4,5133580946.8382,18717903.7617479
"1193","CR258244",1.04,10.15,12.77,10276555269.6776,153855378.262167
"1194","CR259240",62.65,15.04,86.05,764209375.708098,5702086.61923406
"1195","CR259240",78.82,18.92,109.29,8157156894.52802,98369573.2738757
"1196","CR259240",1.03,4.74,9.4,95776736.0845105,1784183.23332509
"1197","CR259240",98.7,23.69,136.17,1508142488.00348,1.27972308080643
"1198","CR259240",120.58,28.94,167.16,7036463465.53076,10.7738936274792
"1199","CR259240",1.04,10.15,12.77,11047968253.7415,12833153.3582333
"1200","CR259240",0.73,0.77,5.13,47898053374.4299,17.6227970781481
"1201","CR259240",0.73,0.77,5.13,43692704.2308405,5661333.54315092
"1202","CR259240",58.05,13.66,79.92,3612776.60806561,7425.85318569839
"1203","CR259240",62.65,15.04,86.05,54585075.7176183,218056.081076443
"1204","CR259240",78.82,18.92,109.29,40689337.1357195,1743630.21856544
"1205","CR259240",1.04,10.15,12.77,92000623.9823982,2025655.31853007
"1206","CR259240",0.73,0.77,5.13,8897202843.17605,157619538.057407
"1207","CR259240",58.05,13.66,79.92,181205183.461674,899720.639423245
"1208","CR259240",1.04,10.15,12.77,19871240.0412016,7.28871105041901
"1209","CR259240",85.73,20.17,112.98,6508378.17555545,3.75062229787
"1210","CR259240",1.03,4.74,9.4,38709766590.8987,0.629190931562334
"1211","CR259240",37.74,10.58,55.41,11213427796.265,5.96418798435843
"1212","CR259240",1.04,10.15,12.77,3925420194.41519,133028586.721006
"1213","CR259240",1.03,4.74,9.4,5133580946.8382,57212754.6679576
"1214","CR259240",1.04,10.15,12.77,10276555269.6776,290967966.200012
"1215","CR259241",62.65,15.04,86.05,764209375.708098,15792639.5728621
"1216","CR259241",78.82,18.92,109.29,8157156894.52802,130907391.238766
"1217","CR259241",1.03,4.74,9.4,95776736.0845105,1106170.16056171
"1218","CR259241",98.7,23.69,136.17,1508142488.00348,1.65242661675438
"1219","CR259241",120.58,28.94,167.16,7036463465.53076,44.7545711439665
"1220","CR259241",0,0,0,364691685.522491,3139782.50875751
"1221","CR259241",37.74,10.58,55.41,89927242.3204199,4.44286402551282
"1222","CR259241",1.04,10.15,12.77,11047968253.7415,136752352.639663
"1223","CR259241",0.73,0.77,5.13,47898053374.4299,55.0541217281928
"1224","CR259241",58.05,13.66,79.92,3612776.60806561,78565.6844726403
"1225","CR259241",62.65,15.04,86.05,54585075.7176183,106658.670451737
"1226","CR259241",78.82,18.92,109.29,40689337.1357195,325704.1766116
"1227","CR259241",1.04,10.15,12.77,92000623.9823982,2308289.4308069
"1228","CR259241",120.58,28.94,167.16,7076299902.76571,23.0205894950777
"1229","CR259241",58.05,13.66,79.92,181205183.461674,2194398.16166042
"1230","CR259241",1.04,10.15,12.77,19871240.0412016,0.00715472660450045
"1231","CR259241",1.03,4.74,9.4,38709766590.8987,6.5809245675891
"1232","CR259241",37.74,10.58,55.41,11213427796.265,70.0466380319772
"1233","CR259241",1.04,10.15,12.77,3925420194.41519,407434750.898526
"1234","CR259241",1.04,10.15,12.77,221098806.730766,6.86743444041349
"1235","CR259241",1.03,4.74,9.4,5133580946.8382,56460226.7403927
"1236","CR259241",1.04,10.15,12.77,10276555269.6776,948764963.555023
"1237","CR259242",1.03,4.74,9.4,95776736.0845105,704852.789981566
"1238","CR259242",120.58,28.94,167.16,7036463465.53076,18.3556354550337
"1239","CR259242",0,0,0,364691685.522491,3263744.82768798
"1240","CR259242",1.03,4.74,9.4,637188597.606285,5.83899381011724
"1241","CR259242",1.04,10.15,12.77,11047968253.7415,68517466.7977958
"1242","CR259242",1.04,10.15,12.77,1428680311.19128,48164235.8312535
"1243","CR259242",1.04,10.15,12.77,945534655.38946,16788175.8766141
"1244","CR259242",78.82,18.92,109.29,40689337.1357195,7.80033145616724
"1245","CR259242",1.04,10.15,12.77,19871240.0412016,10.6176296537686
"1246","CR259242",85.73,20.17,112.98,6508378.17555545,16.768826814675
"1247","CR259242",0,0,0,1107339646.40207,117012058.632976
"1248","CR259242",126.3,30.31,174.38,49751364.4943476,0.0408613868427539
"1249","CR259242",1.03,4.74,9.4,38709766590.8987,4.56474099779734
"1250","CR259242",1.03,4.74,9.4,5133580946.8382,6192937.11147379
"1251","CR259242",1.04,10.15,12.77,10276555269.6776,747641384.331991
"1252","CR259243",62.65,15.04,86.05,764209375.708098,1.19255650946725
"1253","CR259243",1.03,4.74,9.4,95776736.0845105,339491.789458593
"1254","CR259243",0,0,0,364691685.522491,11899268.276276
"1255","CR259243",1.03,4.74,9.4,637188597.606285,0.189713106490672
"1256","CR259243",0.73,0.77,5.13,300672690.150814,3.81850728654535
"1257","CR259243",1.04,10.15,12.77,11047968253.7415,51714447.7680135
"1258","CR259243",1.04,10.15,12.77,1428680311.19128,12114775.2250935
"1259","CR259243",0.73,0.77,5.13,47898053374.4299,31.2016062928052
"1260","CR259243",1.04,10.15,12.77,945534655.38946,3161179.41769457
"1261","CR259243",37.74,10.58,55.51,5563925318.74425,0.491029411424279
"1262","CR259243",1.04,10.15,12.77,19871240.0412016,2.44471068738494
"1263","CR259243",0,0,0,1107339646.40207,160919656.198755
"1264","CR259243",1.03,4.74,9.4,38709766590.8987,29.9347278785329
"1265","CR259243",37.74,10.58,55.41,11213427796.265,56.321695081942
"1266","CR259243",1.04,10.15,12.77,221098806.730766,11.0715045451963
"1267","CR259243",1.03,4.74,9.4,5133580946.8382,28542428.8872631
"1268","CR259243",1.04,10.15,12.77,10276555269.6776,306641612.453672
"1269","CR260240",78.82,18.92,109.29,8157156894.52802,4599433.2400831
"1270","CR260240",1.03,4.74,9.4,95776736.0845105,26661.7778884247
"1271","CR260240",98.7,23.69,136.17,1508142488.00348,19.4245623899978
"1272","CR260240",52.08,12.25,69.8,589642705.118406,7.12876213341951
"1273","CR260240",120.58,28.94,167.16,7036463465.53076,11.6522919038525
"1274","CR260240",85.73,20.17,112.98,5325780.01843303,5325780.01843303
"1275","CR260240",126.3,30.31,174.38,3512343.76839284,146276.960680927
"1276","CR260240",1.03,4.74,9.4,637188597.606285,7.67534059422603
"1277","CR260240",1.04,10.15,12.77,11047968253.7415,153858535.773377
"1278","CR260240",1.04,10.15,12.77,1428680311.19128,11823852.4261792
"1279","CR260240",0.73,0.77,5.13,43692704.2308405,884621.285587136
"1280","CR260240",1.04,10.15,12.77,578837.56953679,578831.555125272
"1281","CR260240",1.04,10.15,12.77,945534655.38946,93305.002983246
"1282","CR260240",1.04,10.15,12.77,92000623.9823982,6.31758503330703
"1283","CR260240",0.73,0.77,5.13,8897202843.17605,11427839.2803807
"1284","CR260240",1.04,10.15,12.77,99533801.2269533,28000598.3320106
"1285","CR260240",1.04,10.15,12.77,19871240.0412016,9571971.73629883
"1286","CR260240",64.63,15.21,85.91,492783.645849837,492783.645849837
"1287","CR260240",85.73,20.17,112.98,6508378.17555545,4191478.38630294
"1288","CR260240",114.38,28.97,159.41,311363.836595578,311363.836595578
"1289","CR260240",0,0,0,1107339646.40207,2.31970169418491
"1290","CR260240",126.3,30.31,174.38,49751364.4943476,16542682.8241643
"1291","CR260240",1.03,4.74,9.4,38709766590.8987,24.0929747837529
"1292","CR260240",37.74,10.58,55.41,11213427796.265,47.5246006301224
"1293","CR260240",1.04,10.15,12.77,3925420194.41519,13776834.7911556
"1294","CR260240",120.58,28.94,167.16,3201747.38206364,3201747.38206364
"1295","CR260240",1.04,10.15,12.77,221098806.730766,28427176.2886385
"1296","CR260240",1.03,4.74,9.4,5133580946.8382,25138115.387051
"1297","CR260240",1.04,10.15,12.77,10276555269.6776,312213623.151715
"1298","CR260241",1.03,4.74,9.4,95776736.0845105,15559376.867025
"1299","CR260241",98.7,23.69,136.17,1508142488.00348,22.2332857798943
"1300","CR260241",120.58,28.94,167.16,7036463465.53076,9.46242374930409
"1301","CR260241",0,0,0,364691685.522491,21140837.4888656
"1302","CR260241",1.03,4.74,9.4,637188597.606285,2.1790776848793
"1303","CR260241",0.73,0.77,5.13,300672690.150814,0.471863125477028
"1304","CR260241",1.04,10.15,12.77,11047968253.7415,28969491.9662136
"1305","CR260241",1.04,10.15,12.77,1428680311.19128,138626165.822994
"1306","CR260241",1.04,10.15,12.77,945534655.38946,47854988.9844588
"1307","CR260241",78.82,18.92,109.29,40689337.1357195,3.25580601740766
"1308","CR260241",1.04,10.15,12.77,92000623.9823982,2.15274878905502
"1309","CR260241",1.04,10.15,12.77,19871240.0412016,9.84469639763952
"1310","CR260241",0,0,0,1107339646.40207,91315069.5247411
"1311","CR260241",126.3,30.31,174.38,49751364.4943476,6.34455160440503
"1312","CR260241",1.03,4.74,9.4,38709766590.8987,85.8885698894277
"1313","CR260241",1.03,4.74,9.4,5133580946.8382,19698037.7744599
"1314","CR260241",1.04,10.15,12.77,10276555269.6776,957198115.186967
"1315","CR260242",1.03,4.74,9.4,95776736.0845105,362486.578258424
"1316","CR260242",120.58,28.94,167.16,7036463465.53076,4.20519422460347
"1317","CR260242",0,0,0,364691685.522491,3336378.09839136
"1318","CR260242",1.04,10.15,12.77,11047968253.7415,1967132.87932143
"1319","CR260242",1.04,10.15,12.77,1428680311.19128,1758074.53085698
"1320","CR260242",1.04,10.15,12.77,945534655.38946,4080952.81062884
"1321","CR260242",1.04,10.15,12.77,19871240.0412016,6.62168201571698
"1322","CR260242",0,0,0,1107339646.40207,50666365.5445678
"1323","CR260242",126.3,30.31,174.38,49751364.4943476,5.7232510775914
"1324","CR260242",1.03,4.74,9.4,38709766590.8987,4.58552214875817
"1325","CR260242",1.03,4.74,9.4,5133580946.8382,3539938.31434307
"1326","CR260242",1.04,10.15,12.77,10276555269.6776,72603306.516596
"1327","CR261239",126.3,30.31,174.38,3512343.76839284,3338230.94574102
"1328","CR261239",37.74,10.58,55.41,89927242.3204199,0.447662841510605
"1329","CR261239",1.04,10.15,12.77,1428680311.19128,12977796.9128545
"1330","CR261239",0.73,0.77,5.13,8897202843.17605,6.7606922199484
"1331","CR261239",1.04,10.15,12.77,99533801.2269533,9137034.3030204
"1332","CR261239",1.04,10.15,12.77,19871240.0412016,3704265.88892312
"1333","CR261239",85.73,20.17,112.98,6508378.17555545,2316852.05726599
"1334","CR261239",0,0,0,1107339646.40207,2314345.39022789
"1335","CR261239",126.3,30.31,174.38,49751364.4943476,33208117.8179885
"1336","CR261239",1.03,4.74,9.4,38709766590.8987,10.0327716120042
"1337","CR261239",37.74,10.58,55.41,11213427796.265,21.1817361400105
"1338","CR261239",1.04,10.15,12.77,221098806.730766,45140893.1094569
"1339","CR261239",1.03,4.74,9.4,5133580946.8382,1352392.49380432
"1340","CR261239",1.04,10.15,12.77,10276555269.6776,1.86868834073175
"1341","CR261240",1.03,4.74,9.4,95776736.0845105,288735.289651274
"1342","CR261240",98.7,23.69,136.17,1508142488.00348,4.08292095921934
"1343","CR261240",1.04,10.15,12.77,1428680311.19128,23847324.2674842
"1344","CR261240",1.04,10.15,12.77,99533801.2269533,7212611.43976052
"1345","CR261240",1.04,10.15,12.77,19871240.0412016,3177265.9753233
"1346","CR261240",37.74,10.58,55.41,11213427796.265,16.0406752410308
"1347","CR261240",1.04,10.15,12.77,221098806.730766,57418531.6155343
"1348","CR261240",1.03,4.74,9.4,5133580946.8382,3517349.74531764
