"","ID","cagb","cbgb","ctotal4inv","tot_area","inter_area"
"1471","CR257237",52.17,10.69,68.34,423.715691073262,44.386152593986
"1472","CR257237",108.3,25.45,142.14,441809364.125986,156420.254926715
"1473","CR257237",108.3,25.45,142.14,9873.49731908469,69.9311470713122
"1474","CR257237",108.3,25.45,142.14,137471723658.237,1330011208.14699
"1475","CR257238",0.8,0.16,1.05,4328705446.78249,438143.375343115
"1476","CR257238",74.1,19.6,106.4,35288774178.4346,3791051.68255795
"1477","CR257238",64.25,15.1,85.4,1167178046.97314,52652760.2205499
"1478","CR257238",58.28,11.95,76,1862.69300160254,26.8075222447494
"1479","CR257238",108,19,142.7,827817861.392885,48953822.9097266
"1480","CR257238",58.28,11.95,76,18925969426.8949,594100095.238066
"1481","CR257238",58.14,11.92,75.82,32013625885.6156,588081.67447129
"1482","CR257238",0.72,4.64,8.99,43713904184.6993,291687712.996351
"1483","CR257238",0.72,4.64,8.99,2080.27470617138,23.3116195060497
"1484","CR257238",0.72,4.64,8.99,199801150.237931,65431.2609010629
"1485","CR257238",49.26,10.1,64.69,12702678905.9118,114213100.678895
"1486","CR257238",52.17,10.69,68.34,423.715691073262,8.43290091715355
"1487","CR257238",64.25,15.1,85.4,125.720866987225,11.2214626315981
"1488","CR257238",78.82,18.52,104.1,3810.12795437838,3.40259475195806
"1489","CR257238",108.3,25.45,142.14,9873.49731908469,133.577225249054
"1490","CR257238",108.3,25.45,142.14,137471723658.237,1599782411.59697
"1491","CR257239",58.05,11.9,78.16,874993.005831481,36.1427978368514
"1492","CR257239",58.05,11.9,78.16,4991650.68136407,4.31058414101507
"1493","CR257239",58.28,11.95,76,44226034.6769513,5136338.52335656
"1494","CR257239",62.89,14.78,83.66,864.12132644745,166.465115020003
"1495","CR257239",74.1,19.6,106.4,35288774178.4346,592915927.92724
"1496","CR257239",96.5,22.68,125.79,159172.54386821,3.17179764889567
"1497","CR257239",64.25,15.1,85.4,1167178046.97314,25534330.8870105
"1498","CR257239",58.28,11.95,76,1862.69300160254,173.499444514594
"1499","CR257239",58.14,11.92,75.82,226318778.549461,159517.262454251
"1500","CR257239",108,19,142.7,827817861.392885,106414104.903429
"1501","CR257239",58.28,11.95,76,18925969426.8949,1110514009.73826
"1502","CR257239",52.17,10.69,68.34,18663698.0346891,3623821.86144801
"1503","CR257239",52.17,10.69,68.34,6166152202.60102,363110990.618388
"1504","CR257239",58.14,11.92,75.82,32013625885.6156,93359149.6376374
"1505","CR257239",74.1,19.6,106.4,365235745.179879,17437163.6167786
"1506","CR257239",74.1,19.6,106.4,334831.078146177,31.1951703321598
"1507","CR257239",74.1,19.6,106.4,268.787538389606,4.80501980386283
"1508","CR257239",127.1,29.9,173.8,3213.98822363569,5.89738856484606
"1509","CR257239",78.82,18.52,104.1,3810.12795437838,8.18341031645457
"1510","CR257239",108.3,25.45,142.14,441809364.125986,145305.309806474
"1511","CR257239",108.3,25.45,142.14,9873.49731908469,68.5172195286719
"1512","CR257239",108.3,25.45,142.14,137471723658.237,375148013.282723
"1513","CR257240",58.05,11.9,78.16,874993.005831481,69.1382459621184
"1514","CR257240",62.89,14.78,83.66,864.12132644745,7.86955442854638
"1515","CR257240",74.1,19.6,106.4,35288774178.4346,243281552.516368
"1516","CR257240",52.08,10.68,68.22,2911266.65722567,1884689.95493786
"1517","CR257240",88.6,21.3,121.8,29339978.8698182,1393072.8550979
"1518","CR257240",88.6,21.3,121.8,1582498249.22205,19731231.5205195
"1519","CR257240",52.08,10.68,68.22,136287140.590332,59199997.2263286
"1520","CR257240",58.28,11.95,76,18925969426.8949,56325376.4521401
"1521","CR257240",52.17,10.69,68.34,18663698.0346891,892835.353020701
"1522","CR257240",52.17,10.69,68.34,6166152202.60102,463797772.223682
"1523","CR257240",1.96,6.55,8.69,1468.59489968438,3.46367438789457
"1524","CR257240",88.6,21.3,121.8,216.927070790553,18.372182987351
"1525","CR257240",58.14,11.92,75.82,32013625885.6156,3217379.44853933
"1526","CR257240",74.1,19.6,106.4,365235745.179879,3139646.54031688
"1527","CR257240",74.1,19.6,106.4,334831.078146177,50.1952460858368
"1528","CR257240",74.1,19.6,106.4,268.787538389606,8.44465513549128
"1529","CR257240",127.1,29.9,173.8,3213.98822363569,5.98247127514333
"1530","CR258218",21.58,4.75,32.12,1274.71898601576,13.2829871149502
"1531","CR258218",75.1,17.65,99.48,147064357439.877,79482983.1879602
"1532","CR258218",96.5,22.68,125.79,159172.54386821,7.86926011287142
"1533","CR258218",96.5,22.68,125.79,223170623973.518,2392889.97276479
"1534","CR258218",75.1,17.65,99.48,20230.886689126,32.9321951961008
"1535","CR258218",12.54,25.59,39.79,17795982470.8765,2927285.17701263
"1536","CR258218",43.49,15.42,68.5,4288.40865150335,25.6002066588718
"1537","CR258218",21.58,4.75,32.12,8875020483.94831,92871018.1223791
"1538","CR258218",43.49,15.42,68.5,37917805701.2712,121978715.537678
"1539","CR258219",21.58,4.75,32.12,8875020483.94831,11675.7929980159
"1540","CR258220",58.05,11.9,78.16,16837161831.262,5104920.67077285
"1541","CR258220",58.05,11.9,78.16,217022634.6137,13947.7695098445
"1542","CR258220",21.58,4.75,32.12,1274.71898601576,27.521510824748
"1543","CR258220",96.5,22.68,125.79,2372.05437399134,79.1095939994828
"1544","CR258220",96.5,22.68,125.79,6682562518.15512,113506168.197107
"1545","CR258220",96.5,22.68,125.79,159172.54386821,88.9191231026933
"1546","CR258220",96.5,22.68,125.79,223170623973.518,358049540.014207
"1547","CR258220",35.06,7.19,47.09,58.5440398996107,4.47325978215667
"1548","CR258220",35.06,7.19,48.51,2088942.33276566,39.1952456067246
"1549","CR258220",12.54,25.59,39.79,17795982470.8765,87967169.2721148
"1550","CR258220",43.49,15.42,68.5,4288.40865150335,5.12827936559916
"1551","CR258220",12.54,25.59,39.79,2180.94170317683,0.518335839894632
"1552","CR258220",21.58,4.75,32.12,8875020483.94831,138696210.630885
"1553","CR258220",21.58,4.75,32.12,3032050650.7079,14882135.4364249
"1554","CR258220",43.49,15.42,68.5,37917805701.2712,7506027.15253197
"1555","CR258221",58.05,11.9,78.16,16837161831.262,218515.142300045
"1556","CR258221",21.58,4.75,32.12,1274.71898601576,70.9344961335691
"1557","CR258221",96.5,22.68,125.79,2372.05437399134,47.5023668719163
"1558","CR258221",96.5,22.68,125.79,6682562518.15512,389167338.210513
"1559","CR258221",96.5,22.68,125.79,159172.54386821,22.4450653147067
"1560","CR258221",96.5,22.68,125.79,223170623973.518,560955949.414166
"1561","CR258221",78.54,18.46,103.74,690099291.31069,10539199.5552137
"1562","CR258221",12.54,25.59,39.79,30851647.4764135,101428.395247772
"1563","CR258221",78.54,18.46,103.74,13111389031.9598,10223908.0745253
"1564","CR258221",12.54,25.59,39.79,17795982470.8765,24503651.8050132
"1565","CR258221",43.49,15.42,68.5,4288.40865150335,6.13429663665011
"1566","CR258221",21.58,4.75,32.12,8875020483.94831,507297330.260217
"1567","CR258221",21.58,4.75,32.12,3032050650.7079,20558413.6711089
"1568","CR258221",43.49,15.42,68.5,37917805701.2712,127868400.145061
"1569","CR258222",58.05,11.9,78.16,16837161831.262,7757773.44385567
"1570","CR258222",58.05,11.9,78.16,4991650.68136407,3.84843836675282
"1571","CR258222",58.05,11.9,78.16,217022634.6137,10422.5149074448
"1572","CR258222",96.5,22.68,125.79,2372.05437399134,6.17847539298236
"1573","CR258222",96.5,22.68,125.79,6682562518.15512,279306085.174767
"1574","CR258222",96.5,22.68,125.79,159172.54386821,203.093633246901
"1575","CR258222",96.5,22.68,125.79,223170623973.518,2565744556.68978
"1576","CR258222",78.54,18.46,103.74,690099291.31069,134731.157928613
"1577","CR258222",78.82,18.52,104.1,3810.12795437838,5.11901023198152
"1578","CR258222",78.54,18.46,103.74,13111389031.9598,763641.859853745
"1579","CR258222",12.54,25.59,39.79,17795982470.8765,213042.647829751
"1580","CR258222",21.58,4.75,32.12,8875020483.94831,4038537.92947746
"1581","CR258222",43.49,15.42,68.5,37917805701.2712,24525326.8114343
"1582","CR258223",58.05,11.9,78.16,16837161831.262,76217724.9261713
"1583","CR258223",0.8,0.16,1.05,4328705446.78249,11.4210668839223
"1584","CR258223",96.5,22.68,125.79,6682562518.15512,694053.560205047
"1585","CR258223",96.5,22.68,125.79,159172.54386821,282.788575760245
"1586","CR258223",96.5,22.68,125.79,223170623973.518,2795407245.61464
"1587","CR258223",141.1,33.16,180.64,110.626772322418,12.0996649259469
"1588","CR258223",140,32.9,182.88,606242.148995724,13.7334683106747
"1589","CR258223",0.72,4.64,8.99,2080.27470617138,4.62777654454112
"1590","CR258223",75.1,17.65,99.48,20230.886689126,8.88894257228822
"1591","CR258223",78.54,18.46,103.74,13111389031.9598,750060.443475186
"1592","CR258224",58.05,11.9,78.16,16837161831.262,23378417.510638
"1593","CR258224",96.5,22.68,125.79,6682562518.15512,38436.0088950181
"1594","CR258224",96.5,22.68,125.79,159172.54386821,132.387001121892
"1595","CR258224",96.5,22.68,125.79,223170623973.518,2840026760.90858
"1596","CR258225",21.58,4.75,32.12,1274.71898601576,4.65227310660985
"1597","CR258225",96.5,22.68,125.79,6682562518.15512,1259333.31232372
"1598","CR258225",96.5,22.68,125.79,159172.54386821,110.545170545996
"1599","CR258225",96.5,22.68,125.79,223170623973.518,1250501943.01994
"1600","CR258225",1.96,6.55,8.69,1468.59489968438,14.2530117402396
"1601","CR258225",64.25,15.1,85.4,125.720866987225,15.0742796345257
"1602","CR258225",78.82,18.52,104.1,3810.12795437838,0.426615932453771
"1603","CR258225",78.54,18.46,103.74,566.856553279013,4.86945721879601
"1604","CR258225",78.54,18.46,103.74,13111389031.9598,5105516.44055979
"1605","CR258225",12.54,25.59,39.79,17795982470.8765,9427313.79762762
"1606","CR258225",21.58,4.75,32.12,8875020483.94831,210424611.588473
"1607","CR258226",58.05,11.9,78.16,16837161831.262,3166747.40587603
"1608","CR258226",58.05,11.9,78.16,4991650.68136407,0.492988321041642
"1609","CR258226",58.05,11.9,78.16,217022634.6137,2443226.31249581
"1610","CR258226",75.1,17.65,99.48,147064357439.877,23081346.8658094
"1611","CR258226",96.5,22.68,125.79,2372.05437399134,194.558846507767
"1612","CR258226",96.5,22.68,125.79,6682562518.15512,291348836.176958
"1613","CR258226",96.5,22.68,125.79,159172.54386821,384.444999152413
"1614","CR258226",96.5,22.68,125.79,223170623973.518,2201160650.94878
"1615","CR258226",75.1,17.65,99.48,20230.886689126,6.06360189723981
"1616","CR258226",75.1,17.65,99.48,258.22330752632,2.24089087732136
"1617","CR258226",78.82,18.52,104.1,3810.12795437838,0.692030102675363
"1618","CR258226",78.54,18.46,103.74,566.856553279013,6.75237686538206
"1619","CR258226",78.54,18.46,103.74,13111389031.9598,7699542.2587739
"1620","CR258226",12.54,25.59,39.79,17795982470.8765,14675022.6320472
"1621","CR258226",21.58,4.75,32.12,8875020483.94831,100868026.56218
"1622","CR258227",58.05,11.9,78.16,16837161831.262,193064.66989732
"1623","CR258227",58.05,11.9,78.16,217022634.6137,177558.260005346
"1624","CR258227",75.1,17.65,99.48,147064357439.877,922858276.12052
"1625","CR258227",96.5,22.68,125.79,2372.05437399134,6.2342370838774
"1626","CR258227",96.5,22.68,125.79,6682562518.15512,2234763.52156774
"1627","CR258227",96.5,22.68,125.79,159172.54386821,85.5585977859924
"1628","CR258227",96.5,22.68,125.79,223170623973.518,1789421722.26953
"1629","CR258227",64.25,15.1,85.4,1167178046.97314,8283062.11593124
"1630","CR258227",75.1,17.65,99.48,1116168367.72863,535208.908282327
"1631","CR258227",75.1,17.65,99.48,20230.886689126,118.248252060349
"1632","CR258227",78.82,18.52,104.1,3810.12795437838,6.85435656771113
"1633","CR258227",108.3,25.45,142.14,137471723658.237,40059597.3794987
"1634","CR258227",43.49,15.42,68.5,4288.40865150335,6.85646559786983
"1635","CR258227",43.49,15.42,68.5,37917805701.2712,69489506.6859102
"1636","CR258228",58.05,11.9,78.16,16837161831.262,12573445.9774905
"1637","CR258228",75.1,17.65,99.48,147064357439.877,1479370451.00596
"1638","CR258228",96.5,22.68,125.79,159172.54386821,0.107854980451521
"1639","CR258228",96.5,22.68,125.79,223170623973.518,57237767.5388438
"1640","CR258228",64.25,15.1,85.4,1167178046.97314,39834742.8543461
"1641","CR258228",75.1,17.65,99.48,1116168367.72863,364427.507742306
"1642","CR258228",75.1,17.65,99.48,20230.886689126,116.442613817555
"1643","CR258228",78.82,18.52,104.1,3810.12795437838,0.849508341460023
"1644","CR258228",108.3,25.45,142.14,441809364.125986,458147.493210404
"1645","CR258228",108.3,25.45,142.14,9873.49731908469,72.5619810027443
"1646","CR258228",108.3,25.45,142.14,137471723658.237,1232930934.20376
"1647","CR258229",58.05,11.9,78.16,16837161831.262,2986067.95744442
"1648","CR258229",58.05,11.9,78.16,217022634.6137,106458.131879668
"1649","CR258229",75.1,17.65,99.48,147064357439.877,809100327.968061
"1650","CR258229",96.5,22.68,125.79,2372.05437399134,8.12608540925388
"1651","CR258229",64.25,15.1,85.4,1167178046.97314,537524.781241831
"1652","CR258229",75.1,17.65,99.48,1116168367.72863,1606753.78517279
"1653","CR258229",75.1,17.65,99.48,20230.886689126,97.0029414949591
"1654","CR258229",108.3,25.45,142.14,9873.49731908469,40.0683552623089
"1655","CR258229",108.3,25.45,142.14,137471723658.237,1997728308.94806
"1656","CR258230",75.1,17.65,99.48,147064357439.877,155124924.648787
"1657","CR258230",96.5,22.68,125.79,2372.05437399134,16.9089640322675
"1658","CR258230",75.1,17.65,99.48,1116168367.72863,1693431.07650727
"1659","CR258230",75.1,17.65,99.48,20230.886689126,56.328925679211
"1660","CR258230",78.82,18.52,104.1,20154016939.7301,4858320.01529723
"1661","CR258230",108.3,25.45,142.14,441809364.125986,55038.6947092223
"1662","CR258230",108.3,25.45,142.14,9873.49731908469,73.9096828833509
"1663","CR258230",108.3,25.45,142.14,137471723658.237,2639424217.63424
"1664","CR258231",0.8,0.16,1.05,4328705446.78249,39749772.6508376
"1665","CR258231",0.8,0.16,1.05,12058596.4605942,49647.3343215641
"1666","CR258231",141.1,33.16,180.64,81257.2630024071,2.40260018814297
"1667","CR258231",64.25,15.1,85.4,1167178046.97314,260375.216044063
"1668","CR258231",0.72,4.64,8.99,67.4932193051905,3.72243405506015
"1669","CR258231",0.72,4.64,8.99,43713904184.6993,30394363.7484344
"1670","CR258231",0.72,4.64,8.99,199801150.237931,41150.5501280585
"1671","CR258231",78.82,18.52,104.1,26654537.1864919,422543.568092081
"1672","CR258231",78.82,18.52,104.1,3810.12795437838,79.0958688053719
"1673","CR258231",78.82,18.52,104.1,20154016939.7301,1554731048.69053
"1674","CR258231",108.3,25.45,142.14,9873.49731908469,181.473435205193
"1675","CR258231",108.3,25.45,142.14,137471723658.237,1164381914.3319
"1676","CR258232",0.8,0.16,1.05,4328705446.78249,3585744.03923654
"1677","CR258232",64.25,15.1,85.4,1167178046.97314,64729.3234204566
"1678","CR258232",0.72,4.64,8.99,43713904184.6993,30481591.545956
"1679","CR258232",0.72,4.64,8.99,199801150.237931,84206.1938510816
"1680","CR258232",78.82,18.52,104.1,26654537.1864919,441524.617821993
"1681","CR258232",78.82,18.52,104.1,3810.12795437838,119.808610415735
"1682","CR258232",78.82,18.52,104.1,20154016939.7301,1998045313.94326
"1683","CR258232",108.3,25.45,142.14,441809364.125986,2540832.31132026
"1684","CR258232",108.3,25.45,142.14,9873.49731908469,145.69787974966
"1685","CR258232",108.3,25.45,142.14,137471723658.237,743439158.704046
"1686","CR258233",0.8,0.16,1.05,4328705446.78249,1223913.11073528
"1687","CR258233",62.89,14.78,83.66,864.12132644745,4.57097341585904
"1688","CR258233",59.13,13.89,78.83,9765.66377541133,3.06842732734936
"1689","CR258233",96.5,22.68,125.79,159172.54386821,2.79781095433282
"1690","CR258233",64.25,15.1,85.4,1167178046.97314,350932.945849492
"1691","CR258233",78.54,18.46,103.74,690099291.31069,5954791.04485958
"1692","CR258233",79.15,18.6,104.52,1186396693.12717,2334687.24514637
"1693","CR258233",0.72,4.64,8.99,43713904184.6993,50956266.9991584
"1694","CR258233",0.72,4.64,8.99,199801150.237931,251348.392387427
"1695","CR258233",78.82,18.52,104.1,26654537.1864919,2220976.79919637
"1696","CR258233",78.82,18.52,104.1,3810.12795437838,21.8927251235325
"1697","CR258233",78.82,18.52,104.1,20154016939.7301,993492939.735694
"1698","CR258233",108.3,25.45,142.14,441809364.125986,32794878.9578082
"1699","CR258233",108.3,25.45,142.14,9873.49731908469,176.473281925689
"1700","CR258233",108.3,25.45,142.14,137471723658.237,1575580344.29322
"1701","CR258233",79.15,18.6,104.52,248.615094670155,6.83881621528417
"1702","CR258233",78.54,18.46,103.74,566.856553279013,10.3692550994456
"1703","CR258233",78.54,18.46,103.74,2887.36074657586,27.0472267863025
"1704","CR258233",78.54,18.46,103.74,13111389031.9598,101980972.269073
"1705","CR258233",62.42,14.67,83.05,349.674057630947,9.86823964578726
"1706","CR258234",96.5,22.68,125.79,159172.54386821,2.04371158521571
"1707","CR258234",64.25,15.1,85.4,1167178046.97314,7237868.48278847
"1708","CR258234",49.26,10.1,64.69,781.635298669229,11.8994733358455
"1709","CR258234",0.72,4.64,8.99,43713904184.6993,224028287.801583
"1710","CR258234",0.72,4.64,8.99,2080.27470617138,11.965865626873
"1711","CR258234",0.72,4.64,8.99,199801150.237931,64829.2115185103
"1712","CR258234",49.26,10.1,64.69,12702678905.9118,336053.655024794
"1713","CR258234",78.82,18.52,104.1,26654537.1864919,1783861.80469322
"1714","CR258234",78.82,18.52,104.1,3810.12795437838,70.506035689253
"1715","CR258234",78.82,18.52,104.1,20154016939.7301,1932079376.05738
"1716","CR258234",108.3,25.45,142.14,441809364.125986,494093.763242335
"1717","CR258234",108.3,25.45,142.14,9873.49731908469,55.7461782625952
"1718","CR258234",108.3,25.45,142.14,137471723658.237,589374903.684427
"1719","CR258234",108,19,142.7,689.071092212073,12.0213357644352
"1720","CR258234",78.54,18.46,103.74,2887.36074657586,0.266013372689486
"1721","CR258234",62.42,14.67,83.05,144.244831047193,8.99201846321441
"1722","CR258235",0.8,0.16,1.05,4328705446.78249,21407713.5466512
"1723","CR258235",64.25,15.1,85.4,1167178046.97314,7510260.3317377
"1724","CR258235",88.6,21.3,121.8,1582498249.22205,2426488.32021189
"1725","CR258235",49.26,10.1,64.69,781.635298669229,7.12285342403017
"1726","CR258235",88.6,21.3,121.8,216.927070790553,6.34206822242872
"1727","CR258235",58.14,11.92,75.82,32013625885.6156,51483567.1008012
"1728","CR258235",74.1,19.6,106.4,334831.078146177,1.67478988226503
"1729","CR258235",0.72,4.64,8.99,43713904184.6993,643203807.965178
"1730","CR258235",0.72,4.64,8.99,199801150.237931,121348.849827159
"1731","CR258235",75.1,17.65,99.48,20230.886689126,9.13521299504927
"1732","CR258235",78.82,18.52,104.1,20154016939.7301,18848904.5026165
"1733","CR258235",108.3,25.45,142.14,441809364.125986,1109936.67246717
"1734","CR258235",108.3,25.45,142.14,9873.49731908469,58.0609554381298
"1735","CR258235",108.3,25.45,142.14,137471723658.237,1997307589.48224
"1736","CR258236",0.8,0.16,1.05,4328705446.78249,15384485.3930239
"1737","CR258236",96.5,22.68,125.79,159172.54386821,0.711958401021548
"1738","CR258236",64.25,15.1,85.4,1167178046.97314,2233621.80753115
"1739","CR258236",58.28,11.95,76,1862.69300160254,1.88984351066909
"1740","CR258236",88.6,21.3,121.8,1582498249.22205,1869889.74766107
"1741","CR258236",58.14,11.92,75.82,6746.97436152677,10.95331743929
"1742","CR258236",58.14,11.92,75.82,226318778.549461,11324167.7489739
"1743","CR258236",49.26,10.1,64.69,271093241.441605,48451874.5233159
"1744","CR258236",58.14,11.92,75.82,32013625885.6156,147700849.122651
"1745","CR258236",74.1,19.6,106.4,334831.078146177,10.0463928021491
"1746","CR258236",0.72,4.64,8.99,43713904184.6993,1441581792.0017
"1747","CR258236",0.72,4.64,8.99,2080.27470617138,29.1006907524184
"1748","CR258236",0.72,4.64,8.99,199801150.237931,71583.6939706057
"1749","CR258236",78.82,18.52,104.1,20154016939.7301,1525762.84436032
"1750","CR258236",108.3,25.45,142.14,441809364.125986,36457572.8603198
"1751","CR258236",108.3,25.45,142.14,9873.49731908469,24.2462506673619
"1752","CR258236",108.3,25.45,142.14,137471723658.237,1024655054.67434
"1753","CR258236",62.42,14.67,83.05,349.674057630947,7.43660438164443
"1754","CR258236",43.49,15.42,68.5,4288.40865150335,0.985245628049597
"1755","CR258237",0.8,0.16,1.05,4328705446.78249,2224893.51844375
"1756","CR258237",49.26,10.1,64.69,781.635298669229,24.7462457537357
"1757","CR258237",0.72,4.64,8.99,43713904184.6993,2640978782.01463
"1758","CR258237",0.72,4.64,8.99,2080.27470617138,144.930943340385
"1759","CR258237",0.72,4.64,8.99,199801150.237931,476542.070225026
"1760","CR258237",49.26,10.1,64.69,12702678905.9118,75191173.4130352
"1761","CR258237",52.17,10.69,68.34,423.715691073262,26.142308783632
"1762","CR258238",0.8,0.16,1.05,4328705446.78249,1.22753428900614
"1763","CR258238",58.28,11.95,76,44226034.6769513,8042338.7150766
"1764","CR258238",64.25,15.1,85.4,1167178046.97314,46865656.7152736
"1765","CR258238",58.28,11.95,76,1862.69300160254,50.4007228141635
"1766","CR258238",108,19,142.7,827817861.392885,4740306.54048255
"1767","CR258238",58.28,11.95,76,18925969426.8949,378043934.982709
"1768","CR258238",49.26,10.1,64.69,271093241.441605,66334.511834804
"1769","CR258238",0.72,4.64,8.99,43713904184.6993,1160078051.9574
"1770","CR258238",0.72,4.64,8.99,2080.27470617138,22.2955352066692
"1771","CR258238",0.72,4.64,8.99,199801150.237931,300079.684980064
"1772","CR258238",49.26,10.1,64.69,12702678905.9118,300261912.268378
"1773","CR258238",52.17,10.69,68.34,423.715691073262,3.97125140903518
"1774","CR258238",64.25,15.1,85.4,125.720866987225,0.0899231381473129
"1775","CR258238",78.82,18.52,104.1,3810.12795437838,1.69356912350154
"1776","CR258238",108.3,25.45,142.14,9873.49731908469,83.4457176243989
"1777","CR258238",108.3,25.45,142.14,137471723658.237,807867348.597168
"1778","CR258239",58.28,11.95,76,44226034.6769513,800071.768601608
"1779","CR258239",62.89,14.78,83.66,864.12132644745,48.4954857261424
"1780","CR258239",74.1,19.6,106.4,35288774178.4346,187441229.243126
"1781","CR258239",64.25,15.1,85.4,1167178046.97314,62614151.0772908
"1782","CR258239",64.25,15.1,85.4,4111419.60048516,4949.32073550051
"1783","CR258239",58.28,11.95,76,1862.69300160254,23.3040028169316
"1784","CR258239",58.14,11.92,75.82,6746.97436152677,0.534704736433923
"1785","CR258239",108,19,142.7,827817861.392885,91654949.1844848
"1786","CR258239",58.28,11.95,76,18925969426.8949,894490005.114706
"1787","CR258239",58.14,11.92,75.82,32013625885.6156,36991647.1970883
"1788","CR258239",74.1,19.6,106.4,334831.078146177,18.4421703664822
"1789","CR258239",127.1,29.9,173.8,3213.98822363569,9.97834757392411
"1790","CR258239",0.72,4.64,8.99,43713904184.6993,22894940.3177163
"1791","CR258239",49.26,10.1,64.69,12702678905.9118,34698020.5258355
"1792","CR258239",52.17,10.69,68.34,423.715691073262,7.6644965170417
"1793","CR258239",78.82,18.52,104.1,3810.12795437838,0.00272052066429751
"1794","CR258239",108.3,25.45,142.14,441809364.125986,4498853.06889556
"1795","CR258239",108.3,25.45,142.14,9873.49731908469,63.6145639638602
"1796","CR258239",108.3,25.45,142.14,137471723658.237,1357410204.24745
"1797","CR258239",78.54,18.46,103.74,566.856553279013,1.66730084829032
"1798","CR258240",58.05,11.9,78.16,874993.005831481,22.7856776610896
"1799","CR258240",58.05,11.9,78.16,16837161831.262,475138.364171594
"1800","CR258240",62.89,14.78,83.66,864.12132644745,5.84868529376879
"1801","CR258240",74.1,19.6,106.4,35288774178.4346,419253738.698398
"1802","CR258240",96.5,22.68,125.79,159172.54386821,17.2463738046706
"1803","CR258240",96.5,22.68,125.79,223170623973.518,61723289.9413334
"1804","CR258240",88.6,21.3,121.8,1582498249.22205,15762414.3604855
"1805","CR258240",52.08,10.68,68.22,136287140.590332,1148061.95535986
"1806","CR258240",58.14,11.92,75.82,6746.97436152677,4.01660508103669
"1807","CR258240",58.28,11.95,76,18925969426.8949,153048514.036006
"1808","CR258240",52.17,10.69,68.34,6166152202.60102,69949993.4729506
"1809","CR258240",58.14,11.92,75.82,32013625885.6156,12875645.3487534
"1810","CR258240",74.1,19.6,106.4,334831.078146177,57.2150854158077
"1811","CR258240",127.1,29.9,173.8,3213.98822363569,9.57137197339425
"1812","CR258240",79.15,18.6,104.52,1186396693.12717,9057538.60340613
"1813","CR258240",63.07,14.82,83.9,6630129866.20622,11805229.0705787
"1814","CR258240",75.1,17.65,99.48,20230.886689126,4.0479796661817
"1815","CR258240",78.54,18.46,103.74,2887.36074657586,4.22846869325737
"1816","CR258240",78.54,18.46,103.74,13111389031.9598,15509101.2373612
"1817","CR259217",21.58,4.75,32.12,1274.71898601576,38.7498139846139
"1818","CR259217",96.5,22.68,125.79,159172.54386821,32.6416690481755
"1819","CR259217",96.5,22.68,125.79,223170623973.518,74408198.6558291
"1820","CR259217",12.54,25.59,39.79,17795982470.8765,34156424.1695187
"1821","CR259217",12.54,25.59,39.79,2180.94170317683,3.87094731024115
"1822","CR259217",21.58,4.75,32.12,8875020483.94831,54645343.6699413
"1823","CR259218",58.05,11.9,78.16,874993.005831481,4.53307677776348
"1824","CR259218",58.05,11.9,78.16,16837161831.262,16146217.5293397
"1825","CR259218",26.69,16.94,51.63,3041293751.60737,977876.371879329
"1826","CR259218",21.58,4.75,32.12,1274.71898601576,316.163872618295
"1827","CR259218",75.1,17.65,99.48,147064357439.877,3431020.41279181
"1828","CR259218",96.5,22.68,125.79,6682562518.15512,37507193.2890228
"1829","CR259218",96.5,22.68,125.79,159172.54386821,114.472682319029
"1830","CR259218",96.5,22.68,125.79,223170623973.518,773132608.753801
"1831","CR259218",75.1,17.65,99.48,20230.886689126,4.40449886070564
"1832","CR259218",12.54,25.59,39.79,17795982470.8765,20649572.6065161
"1833","CR259218",43.49,15.42,68.5,4288.40865150335,34.2938369531064
"1834","CR259218",12.54,25.59,39.79,2180.94170317683,15.4098236494941
"1835","CR259218",21.58,4.75,32.12,8875020483.94831,891125875.105861
"1836","CR259218",21.58,4.75,32.12,3032050650.7079,6068933.7177872
"1837","CR259218",43.49,15.42,68.5,239600789.981584,20417.9655155352
"1838","CR259218",43.49,15.42,68.5,37917805701.2712,135712660.618147
"1839","CR259219",58.05,11.9,78.16,16837161831.262,2006803.68516511
"1840","CR259219",21.58,4.75,32.12,1274.71898601576,49.4301310584291
"1841","CR259219",96.5,22.68,125.79,2372.05437399134,16.7170611475594
"1842","CR259219",96.5,22.68,125.79,6682562518.15512,91370218.0357231
"1843","CR259219",96.5,22.68,125.79,159172.54386821,143.345225745354
"1844","CR259219",96.5,22.68,125.79,223170623973.518,1211468062.71106
"1845","CR259219",35.06,7.19,48.51,2088942.33276566,16.353193814069
"1846","CR259219",35.06,7.19,49.41,209.171550959554,11.2610860626964
"1847","CR259219",78.54,18.46,103.74,2887.36074657586,0.557002160116099
"1848","CR259219",78.54,18.46,103.74,13111389031.9598,12220945.3278926
"1849","CR259219",12.54,25.59,39.79,17795982470.8765,20947195.6762466
"1850","CR259219",43.49,15.42,68.5,4288.40865150335,12.1560158835725
"1851","CR259219",21.58,4.75,32.12,8875020483.94831,479325631.325019
"1852","CR259219",21.58,4.75,32.12,3032050650.7079,52818672.7905434
"1853","CR259219",43.49,15.42,68.5,239600789.981584,22580.2884350955
"1854","CR259219",43.49,15.42,68.5,37917805701.2712,141978120.769888
"1855","CR259220",58.05,11.9,78.16,16837161831.262,1916948.81901396
"1856","CR259220",21.58,4.75,32.12,1274.71898601576,30.9072074115109
